event_idx,track_idx,label,muon_pixel_tracks_p,muon_pixel_tracks_pt,muon_pixel_tracks_ptErr,muon_pixel_tracks_chi2,muon_pixel_tracks_normalizedChi2,muon_pixel_tracks_etaErr,muon_pixel_tracks_phiErr,muon_pixel_tracks_dszErr,muon_pixel_tracks_dxyErr,muon_pixel_tracks_dzErr,muon_pixel_tracks_qoverpErr,muon_pixel_tracks_lambdaErr,muon_pixel_tracks_eta,muon_pixel_tracks_nPixelHits,muon_pixel_tracks_nTrkLays,muon_pixel_tracks_nFoundHits,muon_pixel_tracks_nLostHits,muon_pixel_tracks_impact3D,muon_pixel_tracks_impactSignificance,muon_pixel_tracks_chi2PerHit,muon_pixel_tracks_hitEfficiency,muon_pixel_tracks_sigmaPtOverPt,muon_pixel_tracks_relUncertaintyProduct,muon_pixel_tracks_sip2D,muon_pixel_tracks_sipZ,muon_pixel_tracks_dxyOverPt,muon_pixel_tracks_ptErrOverP,muon_pixel_tracks_dzOverDxy,muon_pixel_tracks_absEta,L1TkMu_nStubs,L1TkMu_nStubs_Endcap,L1TkMu_nStubs_Barrel,L1TkMu_stubQual_max,L1TkMu_stubMax_etaRegion,L1TkMu_stubMax_phiRegion,L1TkMu_stubMax_depthRegion,L1TkMu_hasMatch,L1TkMu_dR2min,L1TkMu_dPtNorm,L1TkMu_chi2Pt,L1TkMu_matchingScore,L1TkMu_nCompatible,L1TkMu_secondBest_dR2,is_low_pt
77,2,1,9.328436852e-01,4.338897765e-01,-1.116309524e+00,7.901055813e-01,-2.512863874e-01,-3.000505686e+00,-2.941994905e+00,-2.289204121e+00,-2.368512154e+00,-1.790307641e+00,-2.482671499e+00,-3.498523712e+00,-1.815907359e+00,5.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,9.375454187e-01,2.259179354e+00,-1.129839122e-01,1.000000000e+00,-1.550189495e+00,-3.099618196e+00,5.355663300e-01,2.259101868e+00,-2.266856670e+00,-2.049110413e+00,2.301784992e+00,1.815907359e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,1.400000000e+01,1.000000000e+00,1.000000000e+00,-5.304467678e+00,-1.978307366e+00,-8.653668761e-01,-5.300837994e+00,1.000000000e+00,1.250204802e+00,9.897330403e-01
77,3,0,1.141878724e+00,4.042465687e-01,-7.107428312e-01,5.173616409e-01,-5.240297914e-01,-2.951798677e+00,-2.614712000e+00,-2.263938189e+00,-2.015992165e+00,-1.526371241e+00,-2.256747246e+00,-3.687698603e+00,2.383131981e+00,8.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,1.478046298e+00,2.265410662e+00,-3.857274652e-01,1.000000000e+00,-1.114985824e+00,-2.229864836e+00,-2.702306807e-01,2.265408754e+00,-2.690302134e+00,-1.852592707e+00,3.025207758e+00,2.383131981e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,-5.000000000e+00,3.200000000e+01,3.000000000e+00,1.000000000e+00,-4.825831890e+00,-1.173855424e+00,-5.749472603e-02,-4.799493313e+00,1.000000000e+00,2.304334193e-01,9.928029180e-01
78,0,0,7.336558104e-01,4.984175861e-01,-1.250430346e+00,5.946563482e-01,-4.467352927e-01,-3.183279037e+00,-3.128807545e+00,-2.562023878e+00,-2.570029736e+00,-2.326851845e+00,-2.482185841e+00,-3.418041468e+00,1.136828423e+00,4.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,1.461729169e+00,3.057808638e+00,-3.084329069e-01,1.000000000e+00,-1.748831034e+00,-3.496153831e+00,-2.970626354e-01,3.057808638e+00,-3.364665270e+00,-1.984051943e+00,3.597799301e+00,1.136828423e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,1.000000000e+00,-5.556355953e+00,-1.938452959e+00,-3.692040741e-01,-5.553165436e+00,1.000000000e+00,4.342942646e-07,9.758363962e-01
78,1,0,1.110942125e+00,4.686308205e-01,-8.553094268e-01,1.048153758e+00,-6.578911841e-02,-3.091780901e+00,-2.876835823e+00,-2.553442717e+00,-2.340080500e+00,-1.911251307e+00,-2.434707403e+00,-3.732278109e+00,-2.158882141e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,5.650663972e-01,2.193825722e+00,9.391153604e-02,1.000000000e+00,-1.323934078e+00,-2.647633791e+00,-5.874548107e-02,2.193819046e+00,-2.867232084e+00,-1.966214657e+00,2.681344748e+00,2.158882141e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,3.000000000e+00,-5.000000000e+00,4.000000000e+00,4.000000000e+00,1.000000000e+00,-5.030031204e+00,-1.337086320e+00,-6.538092345e-02,-5.012545109e+00,1.000000000e+00,9.698081017e-01,9.839546680e-01
78,2,0,1.017240763e+00,3.945274353e-01,-9.576100707e-01,3.367012739e-01,-7.772396803e-01,-2.970810413e+00,-2.840489626e+00,-2.323309898e+00,-2.319883585e+00,-1.700665832e+00,-2.369162083e+00,-3.592228413e+00,-2.112477779e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,6.082805395e-01,2.004828215e+00,-6.175396442e-01,1.000000000e+00,-1.352131605e+00,-2.703944445e+00,-1.009892225e+00,2.004827976e+00,-3.722101927e+00,-1.974813938e+00,3.633083820e+00,2.112477779e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,5.000000000e+00,2.000000000e+01,3.000000000e+00,1.000000000e+00,-4.565227985e+00,-1.359617591e+00,2.382961288e-02,-4.547325134e+00,1.000000000e+00,1.343178153e+00,9.935623407e-01
78,3,0,9.300006628e-01,3.799513578e-01,-1.031139851e+00,7.584734559e-01,-1.957684904e-01,-2.979990244e+00,-2.825898170e+00,-2.415057898e+00,-2.289768219e+00,-1.865089417e+00,-2.340855837e+00,-3.528983831e+00,1.939210296e+00,6.000000000e+00,6.000000000e+00,7.000000000e+00,0.000000000e+00,-3.251505196e-01,1.702552557e+00,-8.662416041e-02,1.000000000e+00,-1.411084533e+00,-2.821758032e+00,-5.111089349e-01,1.702544451e+00,-3.180256128e+00,-1.961105466e+00,2.638111591e+00,1.939210296e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,-5.000000000e+00,7.000000000e+00,4.000000000e+00,1.000000000e+00,-4.462384701e+00,-1.193980455e+00,4.916422665e-01,-4.436211109e+00,2.000000000e+00,-7.407324910e-01,9.945293069e-01
78,4,0,5.834629536e-01,3.325740099e-01,-1.433830976e+00,1.012013197e+00,5.777102709e-02,-3.081128597e+00,-3.029859304e+00,-2.505418062e+00,-2.511880875e+00,-2.254590034e+00,-2.349434137e+00,-3.331608534e+00,1.180744052e+00,4.000000000e+00,6.000000000e+00,7.000000000e+00,0.000000000e+00,2.752801180e-01,2.392309904e+00,1.669154167e-01,1.000000000e+00,-1.766391039e+00,-3.531007290e+00,-5.727955699e-02,2.392307043e+00,-2.901529551e+00,-2.017260313e+00,2.706779957e+00,1.180744052e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,1.000000000e+00,-4.575389862e+00,-1.917896271e+00,-3.134604394e-01,-4.570370197e+00,1.000000000e+00,9.000576138e-01,9.966607094e-01
78,5,0,1.013122201e+00,2.943846583e-01,-8.627772331e-01,4.776721597e-01,-5.637190938e-01,-2.908744812e+00,-1.602824092e+00,-2.270982504e+00,-1.026661754e+00,-1.552310348e+00,-2.170157433e+00,-3.625995159e+00,2.338844538e+00,8.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,1.648948789e+00,2.376799345e+00,-4.254168272e-01,1.000000000e+00,-1.157158613e+00,-2.314174652e+00,-7.923402786e-01,2.376799107e+00,-2.113337517e+00,-1.875869989e+00,2.643454075e+00,2.338844538e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.400000000e+01,1.000000000e+00,1.000000000e+00,-4.477138519e+00,-1.135983109e+00,1.083007902e-01,-4.447380543e+00,2.000000000e+00,8.989453316e-01,9.976727366e-01
79,0,1,6.891605258e-01,6.855102777e-01,-1.103818536e+00,5.889682174e-01,-1.100013852e-01,-3.176813602e+00,-3.297683001e+00,-2.334222317e+00,-2.684174061e+00,-2.330572844e+00,-2.478357792e+00,-3.180458307e+00,1.298353672e-01,3.000000000e+00,5.000000000e+00,5.000000000e+00,0.000000000e+00,1.013378978e+00,2.837357521e+00,-1.100013852e-01,1.000000000e+00,-1.789307356e+00,-3.577019215e+00,3.869104385e-01,2.837354660e+00,-2.982566833e+00,-1.792957425e+00,2.804076672e+00,1.298353672e-01,4.000000000e+00,0.000000000e+00,4.000000000e+00,3.000000000e+00,0.000000000e+00,9.000000000e+00,1.000000000e+00,1.000000000e+00,-5.111993790e+00,-1.858885050e+00,-1.511014700e-01,-5.106792927e+00,1.000000000e+00,4.342942646e-07,5.757061243e-01
79,1,1,7.652752995e-01,6.572744250e-01,-1.194602847e+00,6.771516204e-01,-2.770901620e-01,-3.321764469e+00,-3.275335550e+00,-2.583612680e+00,-2.673125029e+00,-2.475648403e+00,-2.616881847e+00,-3.429508209e+00,-7.348000407e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,8.656229377e-01,2.908591032e+00,-1.679458618e-01,1.000000000e+00,-1.851852894e+00,-3.701480865e+00,3.902656436e-01,2.908589125e+00,-2.939960480e+00,-1.959845304e+00,2.715791702e+00,7.348000407e-01,3.000000000e+00,1.000000000e+00,2.000000000e+00,3.000000000e+00,-3.000000000e+00,1.700000000e+01,1.000000000e+00,1.000000000e+00,-5.733994961e+00,-2.613306284e+00,-1.525299549e+00,-5.733510971e+00,1.000000000e+00,4.342942646e-07,7.141104341e-01
79,2,1,1.050363421e+00,5.855680108e-01,-9.512537718e-01,1.082984686e+00,-3.095827252e-02,-3.239105701e+00,-3.100614548e+00,-2.675745010e+00,-2.557592392e+00,-2.211085081e+00,-2.586946011e+00,-3.702460527e+00,-1.732589960e+00,7.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,8.763138056e-01,2.649316311e+00,1.287424266e-01,1.000000000e+00,-1.536810637e+00,-3.073061943e+00,3.343786597e-01,2.649311304e+00,-2.808658838e+00,-2.001577616e+00,2.661453962e+00,1.732589960e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,2.700000000e+01,4.000000000e+00,1.000000000e+00,-5.710112095e+00,-2.727190733e+00,-2.382714510e+00,-5.709716320e+00,1.000000000e+00,4.342942646e-07,9.087195396e-01
79,3,0,3.430917859e-01,3.047545552e-01,-1.583863378e+00,9.984012842e-01,4.415907711e-02,-3.096099377e+00,-3.091503382e+00,-2.444200039e+00,-2.560476065e+00,-2.405873060e+00,-2.231517315e+00,-3.134386539e+00,-4.263861477e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,6.933680177e-01,2.752668142e+00,1.533034444e-01,1.000000000e+00,-1.888600707e+00,-3.774542093e+00,7.267110050e-02,2.752667189e+00,-2.792448044e+00,-1.926934838e+00,2.834513187e+00,4.263861477e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,-2.000000000e+00,5.000000000e+00,3.000000000e+00,1.000000000e+00,-5.225140572e+00,-2.064819574e+00,-3.599192500e-01,-5.222039700e+00,1.000000000e+00,4.342942646e-07,9.974409342e-01
80,0,0,8.447880745e-01,4.375314415e-01,-1.043022037e+00,7.113107443e-01,-1.337868422e-01,-3.148110151e+00,-3.000462294e+00,-2.536020756e+00,-2.450316668e+00,-2.128854990e+00,-2.325169563e+00,-3.554418564e+00,1.590158939e+00,5.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,1.477205873e+00,2.867516756e+00,-6.684009731e-02,1.000000000e+00,-1.480545044e+00,-2.960634708e+00,1.424212605e-01,2.867516041e+00,-2.745307684e+00,-1.887781262e+00,3.046532869e+00,1.590158939e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,9.000000000e+00,1.000000000e+00,1.000000000e+00,-4.049600124e+00,-1.720762730e+00,-4.968192875e-01,-4.041508198e+00,1.000000000e+00,4.342942646e-07,9.892577529e-01
81,0,1,9.004629850e-01,7.988231778e-01,-1.041787744e+00,8.831053376e-01,-7.113674283e-02,-3.382354259e+00,-3.369576693e+00,-2.557519913e+00,-2.694633722e+00,-2.455912828e+00,-2.740772724e+00,-3.483717918e+00,7.111275196e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,1.531950116e+00,3.222013950e+00,3.800758347e-02,1.000000000e+00,-1.840585470e+00,-3.679085255e+00,8.068324327e-01,3.222010851e+00,-2.686628342e+00,-1.942217469e+00,2.653956652e+00,7.111275196e-01,3.000000000e+00,0.000000000e+00,3.000000000e+00,3.000000000e+00,1.000000000e+00,8.000000000e+00,1.000000000e+00,1.000000000e+00,-5.263376713e+00,-2.167446613e+00,-6.596738696e-01,-5.260971546e+00,1.000000000e+00,4.342942646e-07,7.011030614e-02
81,1,1,1.144610882e+00,6.283448339e-01,-8.494081497e-01,7.415528297e-01,-3.723896146e-01,-3.180787563e+00,-3.067969084e+00,-2.626236677e+00,-2.499946833e+00,-2.110098362e+00,-2.622107744e+00,-3.695552826e+00,1.857846737e+00,7.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,-7.671382427e-01,1.726670146e+00,-2.126890719e-01,1.000000000e+00,-1.477743030e+00,-2.955043077e+00,6.589227915e-02,1.726566553e+00,-3.062035561e+00,-1.993979335e+00,2.050486565e+00,1.857846737e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,8.000000000e+00,4.000000000e+00,1.000000000e+00,-5.466985226e+00,-2.130686045e+00,-1.299517155e+00,-5.464719296e+00,1.000000000e+00,4.342942646e-07,8.177036047e-01
81,2,0,1.138066888e+00,3.871849775e-01,-7.866942286e-01,2.571787834e-01,-7.842115164e-01,-3.003899336e+00,-2.718901157e+00,-2.459048033e+00,-2.209312439e+00,-1.708268881e+00,-2.311813593e+00,-3.752755165e+00,2.414148569e+00,8.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,7.918381095e-01,2.104218006e+00,-6.459095478e-01,1.000000000e+00,-1.173875213e+00,-2.347620726e+00,-9.635946900e-02,2.104209423e+00,-2.692713261e+00,-1.924727201e+00,2.701573133e+00,2.414148569e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,5.000000000e+00,4.000000000e+00,1.000000000e+00,-5.339283466e+00,-1.916744709e+00,-1.475200295e+00,-5.335191250e+00,1.000000000e+00,6.535621881e-01,9.940730929e-01
81,3,0,1.005502820e+00,3.486668169e-01,-9.658057094e-01,7.291914225e-01,-3.847509921e-01,-2.959114552e+00,-2.776833534e+00,-2.434336901e+00,-2.278789997e+00,-1.777592778e+00,-2.319782495e+00,-3.614554405e+00,2.193199635e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,-8.322982788e-01,1.361696482e+00,-2.250504941e-01,1.000000000e+00,-1.314467430e+00,-2.628662109e+00,-1.048704907e-01,1.361443043e+00,-2.732175827e+00,-1.971271992e+00,1.967462659e+00,2.193199635e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,2.200000000e+01,1.000000000e+00,1.000000000e+00,-3.666626453e+00,-1.005410194e+00,5.363171101e-01,-3.625904322e+00,1.000000000e+00,6.522324681e-01,9.960743189e-01
81,4,0,6.248016357e-01,3.181125522e-01,-1.344227672e+00,5.439057946e-01,-3.011915088e-01,-3.051415205e+00,-2.975208521e+00,-2.511471272e+00,-2.486356020e+00,-2.204853535e+00,-2.286794186e+00,-3.357602835e+00,1.331972241e+00,4.000000000e+00,6.000000000e+00,6.000000000e+00,0.000000000e+00,8.251736760e-01,2.617509842e+00,-2.342448384e-01,1.000000000e+00,-1.662329555e+00,-3.323510408e+00,-8.159744143e-01,2.617509842e+00,-3.618769646e+00,-1.968998313e+00,3.714182615e+00,1.331972241e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,1.000000000e+01,1.000000000e+00,1.000000000e+00,-4.852190018e+00,-2.065517902e+00,-8.138720393e-01,-4.848735332e+00,1.000000000e+00,7.945185900e-01,9.970982075e-01
81,5,0,9.258753061e-01,3.056995571e-01,-1.050721884e+00,1.055513501e+00,1.412111614e-02,-2.956727743e+00,-2.767286062e+00,-2.414539814e+00,-2.250315428e+00,-1.794449449e+00,-2.282089472e+00,-3.575658798e+00,-2.106460333e+00,7.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,4.692463204e-02,1.818222523e+00,1.524237245e-01,1.000000000e+00,-1.356416345e+00,-2.712499380e+00,4.045866430e-01,1.817898989e+00,-2.151443958e+00,-1.976560950e+00,1.869198203e+00,2.106460333e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,1.358941197e+00,9.974184036e-01
82,0,1,1.355166435e+00,7.368478179e-01,-5.490841269e-01,8.103960156e-01,-2.309959978e-01,-3.209504128e+00,-2.695461512e+00,-2.390467644e+00,-1.966141939e+00,-1.772230029e+00,-2.640880585e+00,-3.825610399e+00,-2.102054596e+00,7.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,1.727121949e+00,2.635816813e+00,-9.269350022e-02,1.000000000e+00,-1.285925031e+00,-2.571675777e+00,-1.525001287e+00,2.635816813e+00,-4.220765114e+00,-1.904217124e+00,4.353415489e+00,2.102054596e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,-5.000000000e+00,1.500000000e+01,3.000000000e+00,1.000000000e+00,-4.754799366e+00,-1.406987548e+00,-2.755065858e-01,-4.739042759e+00,1.000000000e+00,4.342942646e-07,2.867276967e-01
82,1,1,1.001596689e+00,5.409449339e-01,-1.037093759e+00,4.795390666e-01,-5.618522167e-01,-3.191383362e+00,-3.080352545e+00,-2.657980204e+00,-2.552952766e+00,-2.197457552e+00,-2.579361916e+00,-3.650762796e+00,1.722426414e+00,5.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,5.694098473e-01,2.482230902e+00,-4.235499501e-01,1.000000000e+00,-1.578026772e+00,-3.155351877e+00,-6.640284061e-01,2.482230902e+00,-3.755602121e+00,-2.038647652e+00,3.501127720e+00,1.722426414e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,2.000000000e+00,-4.000000000e+00,2.700000000e+01,3.000000000e+00,1.000000000e+00,-5.194977283e+00,-2.749674797e+00,-2.345198870e+00,-5.194325924e+00,1.000000000e+00,4.342942646e-07,9.547894001e-01
82,2,0,8.341985345e-01,4.067206085e-01,-1.148129106e+00,8.481653333e-01,-1.932267398e-01,-3.099065304e+00,-2.987980604e+00,-2.591184616e+00,-2.503046036e+00,-2.163812876e+00,-2.388795853e+00,-3.525629759e+00,1.640554309e+00,6.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,1.037462711e+00,2.682607889e+00,-5.492420867e-02,1.000000000e+00,-1.554840088e+00,-3.109000921e+00,-9.085360169e-02,2.682607174e+00,-3.000324249e+00,-1.982292056e+00,3.112599373e+00,1.640554309e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.100000000e+01,1.000000000e+00,1.000000000e+00,-4.352040768e+00,-1.477019191e+00,1.271603405e-01,-4.338112831e+00,1.000000000e+00,5.489825606e-01,9.925928712e-01
82,3,0,8.899783492e-01,4.032578468e-01,-1.052743435e+00,6.875712276e-01,-2.666706145e-01,-3.090637684e+00,-2.946910143e+00,-2.581457615e+00,-2.469834805e+00,-2.094848871e+00,-2.345783949e+00,-3.576253414e+00,1.786159515e+00,6.000000000e+00,6.000000000e+00,7.000000000e+00,0.000000000e+00,-7.653682828e-01,1.712253213e+00,-1.575263292e-01,1.000000000e+00,-1.455993772e+00,-2.911553621e+00,-1.356304139e-01,1.712209463e+00,-3.008408546e+00,-1.942688704e+00,2.222725630e+00,1.786159515e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,1.800000000e+01,3.000000000e+00,1.000000000e+00,-4.295797348e+00,-1.599723935e+00,-3.090307713e-01,-4.285227299e+00,1.000000000e+00,5.460153222e-01,9.928849339e-01
82,4,0,9.937373400e-01,3.468164504e-01,-9.933403134e-01,7.112450600e-01,-4.026972950e-01,-2.976622105e+00,-2.786145926e+00,-2.404674292e+00,-2.276436090e+00,-1.757838607e+00,-2.333694935e+00,-3.622131586e+00,-2.169780016e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,1.235977530e+00,2.375864267e+00,-2.429967821e-01,1.000000000e+00,-1.340151429e+00,-2.680004120e+00,2.678108513e-01,2.375851154e+00,-2.355425358e+00,-1.987039924e+00,2.626650572e+00,2.169780016e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,3.000000000e+01,1.000000000e+00,1.000000000e+00,-4.656937122e+00,-1.588184118e+00,-4.733656645e-01,-4.646366119e+00,1.000000000e+00,1.212861419e+00,9.961478710e-01
82,5,0,9.823277593e-01,3.054999411e-01,-1.029168367e+00,1.473045111e+00,3.591018021e-01,-2.917267323e+00,-2.773368359e+00,-2.455719948e+00,-2.342365980e+00,-1.778989792e+00,-2.316768885e+00,-3.592750549e+00,2.240339041e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,-1.272470355e+00,1.142782927e+00,5.188025832e-01,1.000000000e+00,-1.334663510e+00,-2.669001341e+00,-1.113617182e+00,1.142776251e+00,-3.759083271e+00,-2.011456251e+00,2.818604946e+00,2.240339041e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,1.800000000e+01,3.000000000e+00,1.000000000e+00,-4.275164604e+00,-1.985223293e+00,-1.310115576e+00,-4.270778656e+00,2.000000000e+00,8.673070669e-01,9.974231720e-01
82,6,0,8.781474829e-01,3.009649813e-01,-1.088340402e+00,9.316692948e-01,-1.097228900e-01,-2.959745169e+00,-2.806831121e+00,-2.480329275e+00,-2.357355833e+00,-1.903243065e+00,-2.267231941e+00,-3.535829544e+00,2.004158258e+00,7.000000000e+00,7.000000000e+00,8.000000000e+00,0.000000000e+00,1.385778546e+00,2.596171379e+00,2.857962251e-02,1.000000000e+00,-1.389299989e+00,-2.778214693e+00,2.707255781e-01,2.596166611e+00,-2.387588024e+00,-1.966453075e+00,2.779564857e+00,2.004158258e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.000000000e+01,1.000000000e+00,1.000000000e+00,-4.907678604e+00,-1.516417265e+00,-2.273828983e-01,-4.895691395e+00,1.000000000e+00,8.692018390e-01,9.975288510e-01
83,0,1,9.650474191e-01,9.616522193e-01,-8.774650693e-01,5.890362859e-01,-3.652053475e-01,-3.236571550e+00,-3.309226274e+00,-2.354880095e+00,-2.630497932e+00,-2.351485729e+00,-2.803885937e+00,-3.239960909e+00,-1.252047718e-01,3.000000000e+00,6.000000000e+00,7.000000000e+00,0.000000000e+00,1.029361963e+00,2.866295099e+00,-2.560611367e-01,1.000000000e+00,-1.839090586e+00,-3.676170349e+00,1.014405489e+00,2.866252184e+00,-2.577765703e+00,-1.842485428e+00,2.130929232e+00,1.252047718e-01,4.000000000e+00,0.000000000e+00,4.000000000e+00,3.000000000e+00,0.000000000e+00,5.000000000e+00,1.000000000e+00,1.000000000e+00,-5.169609547e+00,-2.159238100e+00,-6.343190670e-01,-5.167052746e+00,1.000000000e+00,4.342942646e-07,2.460479445e-04
83,1,1,8.194950819e-01,8.002496958e-01,-1.077361226e+00,6.296447515e-01,-3.245969713e-01,-3.291596651e+00,-3.328462601e+00,-2.388276100e+00,-2.694854736e+00,-2.369035482e+00,-2.696867704e+00,-3.310803652e+00,2.999084890e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,1.019153118e+00,2.878801346e+00,-2.154527158e-01,1.000000000e+00,-1.877583265e+00,-3.752740383e+00,1.236816525e+00,2.878688335e+00,-2.258424520e+00,-1.896827221e+00,1.967792392e+00,2.999084890e-01,3.000000000e+00,0.000000000e+00,3.000000000e+00,3.000000000e+00,1.000000000e+00,5.000000000e+00,2.000000000e+00,1.000000000e+00,-5.790310860e+00,-2.317265034e+00,-8.752821088e-01,-5.789510727e+00,1.000000000e+00,4.342942646e-07,6.745839119e-02
83,2,0,3.163949549e-01,3.087412119e-01,-1.590144157e+00,4.503179491e-01,-5.039233565e-01,-3.026984215e+00,-3.124003649e+00,-2.287723541e+00,-2.600890398e+00,-2.280071259e+00,-2.215183973e+00,-3.034629822e+00,1.882932335e-01,4.000000000e+00,7.000000000e+00,7.000000000e+00,0.000000000e+00,1.134694815e+00,2.847501993e+00,-3.947791457e-01,1.000000000e+00,-1.898867607e+00,-3.795045137e+00,1.921041906e-01,2.847501040e+00,-2.717473984e+00,-1.906520724e+00,2.976195574e+00,1.882932335e-01,3.000000000e+00,0.000000000e+00,3.000000000e+00,3.000000000e+00,1.000000000e+00,5.000000000e+00,2.000000000e+00,1.000000000e+00,-5.636847019e+00,-2.646929502e+00,-1.498381615e+00,-5.636292934e+00,1.000000000e+00,4.342942646e-07,9.973441958e-01
84,0,0,1.080947876e+00,4.061858058e-01,-9.279841185e-01,1.230052590e+00,1.161094829e-01,-3.023991346e+00,-2.857109308e+00,-2.565370798e+00,-2.387078047e+00,-1.890734673e+00,-2.414921999e+00,-3.697045326e+00,2.235472679e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,-6.154195871e-03,1.887695789e+00,2.758102417e-01,1.000000000e+00,-1.334164143e+00,-2.668058157e+00,-4.221251607e-01,1.887690663e+00,-3.214783192e+00,-2.008891344e+00,2.805952311e+00,2.235472679e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.600000000e+01,1.000000000e+00,1.000000000e+00,-5.400259972e+00,-1.752744555e+00,-8.217035532e-01,-5.394552231e+00,1.000000000e+00,1.309952438e-01,9.926389456e-01
84,1,0,1.040763259e+00,3.752976060e-01,-9.581791162e-01,7.194101810e-01,-3.945321739e-01,-3.016879082e+00,-2.814202785e+00,-2.491494894e+00,-2.296891212e+00,-1.826134682e+00,-2.374052286e+00,-3.680709362e+00,2.213560581e+00,8.000000000e+00,7.000000000e+00,9.000000000e+00,0.000000000e+00,7.737351656e-01,2.213031530e+00,-2.348316610e-01,1.000000000e+00,-1.333471179e+00,-2.666670561e+00,-1.990076780e+00,2.213031530e+00,-4.642878056e+00,-1.998903036e+00,4.665632725e+00,2.213560581e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,-5.000000000e+00,1.000000000e+00,3.000000000e+00,1.000000000e+00,-4.777295589e+00,-1.411319137e+00,-1.213397384e-01,-4.761742115e+00,1.000000000e+00,1.654575467e-01,9.948006868e-01
